http://www.irishabroad.com/news/irish-voice/niall-odowd/Articles/hillary-defeat100608.aspx%20,"Article `download()` failed with HTTPConnectionPool(host='www.irishabroad.com', port=80): Max retries exceeded with url: /news/irish-voice/niall-odowd/Articles/hillary-defeat100608.aspx%20 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f8fc9e3ef60>, 'Connection to www.irishabroad.com timed out. (connect timeout=7)')) on URL http://www.irishabroad.com/news/irish-voice/niall-odowd/Articles/hillary-defeat100608.aspx%20",132
http://www.journalofamericanhistory.org/issues/971/,Article `download()` failed with 404 Client Error: Page Not Found for url: https://jah.oah.org/issues/971 on URL http://www.journalofamericanhistory.org/issues/971/,137
http://www.justice.gov.il/En/Pages/default.aspx,"Article `download()` failed with HTTPSConnectionPool(host='www.justice.gov.il', port=443): Read timed out. (read timeout=7) on URL http://www.justice.gov.il/En/Pages/default.aspx",139
http://www.mfc.org/site/PageServer,Article `download()` failed with 404 Client Error: Not Found for url: https://www.mfc.org/site/PageServer on URL http://www.mfc.org/site/PageServer,16
http://www.mitocopper.com?afmc=77&utm_campaign=77&utm_source=leaddyno&utm_medium=affiliate,substring not found,18
http://www.msha.gov/REGS/Comments/2011-2255/AB73-COMM-30.PDF,Article `download()` failed with 404 Client Error: Not Found for url: https://www.msha.gov/REGS/Comments/2011-2255/AB73-COMM-30.PDF on URL http://www.msha.gov/REGS/Comments/2011-2255/AB73-COMM-30.PDF,27
http://www.mtzioncharlestoname.org/pastor/,Article `download()` failed with 404 Client Error: Not Found for url: https://www.mtzioncharlestoname.org/pastor/ on URL http://www.mtzioncharlestoname.org/pastor/,31
http://www.newsweek.com/brussels-attacks-donald-trump-disaster-439421,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.newsweek.com/brussels-attacks-donald-trump-disaster-439421 on URL http://www.newsweek.com/brussels-attacks-donald-trump-disaster-439421,53
http://www.newsweek.com/isis-releases-new-video-celebrating-brussels-attacks-440359?piano_d=1,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.newsweek.com/isis-releases-new-video-celebrating-brussels-attacks-440359?piano_d=1 on URL http://www.newsweek.com/isis-releases-new-video-celebrating-brussels-attacks-440359?piano_d=1,54
http://www.npr.org/about/permissioninfo.html,Article `download()` failed with 404 Client Error: Not Found for url: https://www.npr.org/about/permissioninfo.html on URL http://www.npr.org/about/permissioninfo.html,69
http://www.npr.org/api/,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.npr.org/api/ on URL http://www.npr.org/api/,70
http://www.npr.org/rss/,Article `download()` failed with 404 Client Error: Not Found for url: https://www.npr.org/rss/ on URL http://www.npr.org/rss/,72
http://www.nytimes.com/politics/first-draft/2015/09/28/email-shows-clinton-adviser-averting-a-potential-conflict/%20,Article `download()` failed with 404 Client Error: Not Found for url: https://www.nytimes.com/politics/first-draft/2015/09/28/email-shows-clinton-adviser-averting-a-potential-conflict/%20 on URL http://www.nytimes.com/politics/first-draft/2015/09/28/email-shows-clinton-adviser-averting-a-potential-conflict/%20,219
http://www.onpointradio.org/2010/04/bill-mckibbens-eaarth-warning,Article `download()` failed with 503 Server Error: Backend fetch failed for url: http://www.onpointradio.org/2010/04/bill-mckibbens-eaarth-warning on URL http://www.onpointradio.org/2010/04/bill-mckibbens-eaarth-warning,239
http://www.oref.org.il/10631-en/Pakar.aspx,Article `download()` failed with 403 Client Error: Forbidden for url: http://www.oref.org.il/10631-en/Pakar.aspx on URL http://www.oref.org.il/10631-en/Pakar.aspx,246
http://www.pixabay.com,substring not found,256
http://www.politico.com/2016-election/swing-states,Article `download()` failed with 404 Client Error: Not Found for url: https://www.politico.com/2016-election/swing-states on URL http://www.politico.com/2016-election/swing-states,273
http://www.politico.com/gallery/2014/01/hillary-clintons-50-influentials/001546-022036.html,Article `download()` failed with 503 Server Error: Service Unavailable for url: https://www.politico.com/gallery/2014/01/hillary-clintons-50-influentials/001546-022036.html on URL http://www.politico.com/gallery/2014/01/hillary-clintons-50-influentials/001546-022036.html,286
http://www.politico.com/magazine/story/2014/11/10-maps-that-explain-the-next-election-113002.html,Article `download()` failed with 503 Server Error: Service Unavailable for url: https://www.politico.com/magazine/story/2014/11/10-maps-that-explain-the-next-election-113002.html on URL http://www.politico.com/magazine/story/2014/11/10-maps-that-explain-the-next-election-113002.html,287
http://www.politico.com/magazine/story/2015/03/hillary-clinton-press-conference-115989.html?ml=ri,Article `download()` failed with 503 Server Error: Service Unavailable for url: https://www.politico.com/magazine/story/2015/03/hillary-clinton-press-conference-115989 on URL http://www.politico.com/magazine/story/2015/03/hillary-clinton-press-conference-115989.html?ml=ri,288
http://www.politico.com/magazine/story/2016/08/donald-trump-2016-isis-founder-obama-214172,Article `download()` failed with 503 Server Error: Service Unavailable for url: https://www.politico.com/magazine/story/2016/08/donald-trump-2016-isis-founder-obama-214172 on URL http://www.politico.com/magazine/story/2016/08/donald-trump-2016-isis-founder-obama-214172,289
