0,0,0,0,1,0,0,0,0,0,-1.48587570621469,-1.05263157894737,-0.649149274822232,0.097932962263688,12,2,19,1058,0
1,0,0,0,1,0,0,0,0,0,-1.65536723163842,-1.57894736842105,-0.649149274822232,-0.188338278204154,6,1,19,591,0
2,1,1,0,1,0,0,0,0,0,0.491525423728814,-0.526315789473684,1.02761078877728,-0.054704165951499,82,3,59,809,1
3,1,1,0,1,0,0,0,0,0,0.152542372881356,-0.526315789473684,1.02761078877728,-0.1117132138391,70,3,59,716,1
4,1,1,0,1,0,0,0,0,0,0.293785310734463,-0.526315789473684,1.02761078877728,-0.171174263786382,75,3,59,619,1
5,1,0,0,1,0,0,0,0,0,0.124293785310735,-0.526315789473684,1.65639581262709,-0.18343427408479,69,3,74,599,1
6,1,1,0,1,0,0,0,0,0,-0.15819209039548,-0.526315789473684,1.02761078877728,-0.22634431012922,59,3,59,529,1
7,1,1,0,1,0,0,0,0,0,0.943502824858757,-0.526315789473684,1.02761078877728,-0.331780398695535,98,3,59,357,1
8,1,1,0,1,0,0,0,0,0,0.378531073446328,-0.526315789473684,1.02761078877728,-0.260059338449844,78,3,59,474,1
9,0,0,0,0,0,0,0,0,0,-1.34463276836158,-1.57894736842105,-1.36177230185202,-0.550621582522129,17,1,2,0,0
10,1,1,0,1,0,0,0,0,0,0.971751412429379,0,0.06347375220756,-0.127651227227031,99,4,36,690,1
11,1,1,0,1,0,0,0,0,0,0.548022598870057,0,0.06347375220756,-0.304808376039036,84,4,36,401,1
12,1,1,0,1,0,0,0,0,0,0.435028248587571,0,0.06347375220756,-0.275997351837776,80,4,36,448,1
13,0,0,0,0,0,0,0,0,0,-1.79661016949153,-2.10526315789474,-1.27793429867205,-0.514454552141824,1,0,4,59,0
14,1,1,0,1,0,0,0,0,0,0.067796610169492,0,-0.69106827641222,0.032954907682123,67,4,18,952,1
15,1,1,0,1,0,0,0,0,0,-0.35593220338983,0.526315789473684,-0.020364250972416,0.034180908711963,52,5,34,954,1
16,1,1,0,1,0,0,0,0,0,-0.497175141242938,0.526315789473684,-0.020364250972416,0.019468896353873,47,5,34,930,1
17,0,0,0,1,0,0,0,0,0,0.011299435028249,-1.05263157894737,-0.732987278002207,-0.476448520216757,65,2,17,121,0
18,0,1,0,1,0,0,0,0,0,-0.186440677966102,0,-0.816825281182183,-0.46664051197803,58,4,15,137,1
19,0,0,0,1,0,0,0,0,0,-1.34463276836158,-1.57894736842105,-0.732987278002207,-0.458671505284064,17,1,17,150,0
20,0,1,0,1,0,0,0,0,0,-0.412429378531073,-1.05263157894737,-0.355716263692318,1.97126253586053,50,2,26,4114,1
21,0,0,0,0,0,0,0,0,0,1.02824858757062,-0.526315789473684,-1.06833929072211,-0.518132555231346,101,3,9,53,0
22,0,1,0,1,1,0,0,0,0,-0.327683615819209,0,0.105392753797547,-0.21163229777113,53,4,37,553,1
23,1,1,0,1,0,0,0,0,0,-0.15819209039548,0,0.021554750617572,0.964102689846259,59,4,35,2471,1
24,1,1,0,1,0,0,0,0,0,-1.51412429378531,-1.57894736842105,-0.649149274822232,0.159846014270652,11,1,19,1159,1
25,1,1,0,1,0,0,0,0,0,-1.45762711864407,-1.57894736842105,-0.649149274822232,0.159846014270652,13,1,19,1159,1
26,1,1,0,1,0,0,0,0,0,-0.073446327683616,0.526315789473684,1.19528679513723,-0.147267243704485,62,5,63,658,1
27,0,1,0,1,0,0,0,0,0,0.209039548022599,0,-1.02642028913212,0.110805973077017,72,4,10,1079,1
28,1,1,0,0,0,0,0,0,0,-1.31638418079096,-1.57894736842105,-1.31985330026204,0.742196503445063,18,1,3,2109,0
29,1,1,0,1,0,0,0,0,0,0.774011299435028,0.526315789473684,1.94982882375701,-0.49545153617929,92,5,81,90,1
30,1,1,0,1,0,0,0,0,0,0.096045197740113,0.526315789473684,1.94982882375701,-0.516293553686585,68,5,81,56,1
31,0,0,0,0,0,0,0,0,0,-1.79661016949153,-2.10526315789474,-1.27793429867205,-0.526101561925312,1,0,4,40,0
32,0,1,0,0,0,0,0,0,0,-1.79661016949153,-2.10526315789474,0.314987761747486,-0.512615550597063,1,0,42,62,0
33,0,1,0,1,0,0,0,0,0,-0.299435028248587,-1.57894736842105,0.021554750617572,3.50437682367653,54,1,35,6615,1
34,1,1,0,1,0,0,0,0,0,0.067796610169492,-0.526315789473684,-0.31379726210233,-0.262511340509526,67,3,27,470,1
35,0,1,0,1,0,0,0,0,0,-1.79661016949153,-2.10526315789474,-0.85874428277217,-0.527940563470073,1,0,14,37,0
36,1,0,0,0,0,0,0,0,0,-1.09039548022599,0,-0.31379726210233,3.07159846014271,26,4,27,5909,0
37,1,0,0,0,0,0,0,0,0,-0.92090395480226,0,-0.31379726210233,2.91099232523355,32,4,27,5647,0
38,1,1,0,0,0,0,0,0,0,-0.610169491525424,1.05263157894737,-0.188040257332367,3.79126106465929,43,6,30,7083,0
39,0,0,0,0,0,0,0,0,0,-0.553672316384181,1.05263157894737,-1.445610305032,-0.550621582522129,45,6,0,0,0
40,1,0,0,0,0,0,0,0,0,-0.779661016949152,0,-0.271878260512342,3.10224848588873,37,4,28,5959,0
41,0,0,0,1,0,0,0,0,0,-1.79661016949153,-2.10526315789474,-0.85874428277217,-0.535909570164039,1,0,14,24,0
42,0,1,0,1,0,0,0,0,0,-0.666666666666667,-1.05263157894737,-0.816825281182183,-0.52242355883579,41,2,15,46,0
43,0,1,0,1,0,0,0,0,0,-0.186440677966102,-1.05263157894737,-0.816825281182183,0.476154279969595,58,2,15,1675,1
44,0,1,0,1,0,0,0,0,0,-0.412429378531073,-1.05263157894737,-0.816825281182183,6.27023514699752,50,2,15,11127,1
45,1,1,0,1,1,0,0,0,0,0.491525423728814,0,0.943772785597302,-0.400436456366623,82,4,57,245,1
46,0,0,0,0,0,0,0,0,0,0.096045197740113,0.526315789473684,-1.445610305032,-0.550621582522129,68,5,0,0,0
